Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr16,Attr18,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr29,Attr30,Attr32,Attr33,Attr35,Attr36,Attr38,Attr39,Attr40,Attr43,Attr45,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr56,Attr58,Attr59,Attr60,Attr61,Attr63,Attr64,class
0.0030055,0.82265,-0.046808999999999996,0.917425335,-114.66,-0.028901,0.0030055,0.17532999999999999,0.94521,0.14423,0.0030055,0.007581796624706743,0.051587,0.0030055,0.050944,0.0030055,0.78584,0.031181,0.0031797166767173436,-0.034145999999999996,0.14423,0.050944,0.36279,4.9372,1.0118,168.34,2.1682,0.031181,0.9040799999999999,0.57047,0.03298843643211562,0.2578,111.16,0.026598,47.986000000000004,-0.007722499999999999,-0.008170142084827709,0.42496999999999996,0.39641,0.46121999999999996,0.22175999999999998,0.8771100000000001,-0.057967,1.058,3.1849129862025927,7.1897,6.0441,2.38442521631644,1.2491,0.0
0.056009,0.48351000000000005,0.047054,1.100525336,-30.895,0.056009,0.056009,1.0682,1.0281,0.51649,0.056009,0.11967990769033528,0.037367000000000004,0.056009,0.2235,0.056009,0.81258,0.069275,0.05447816360276238,0.056009,0.51649,0.2235,5.131606699999999,4.4619,0.14637,60.725,6.0107,0.069275,2.9099,0.53201,0.06738157766754208,0.13643,56.945,0.19977999999999999,36.378,0.017218999999999998,0.016748370781052426,1.0652,0.46798999999999996,0.16637000000000002,1.065,1.097,0.027344999999999998,0.9726600000000001,0.030048984491471337,10.315999999999999,16.928,2.1968418128592493,5.9635,1.0
0.086872,0.61933,0.029639999999999996,1.073543238,1.4603,0.3028,0.086872,0.61464,1.0386,0.38067,0.086872,0.2155472297347592,0.044432,0.086872,0.22805999999999998,0.086872,0.84129,0.10661,0.08364336606970924,0.3028,0.38067,0.22805999999999998,0.3483,3.8848,0.087399,48.059,7.5948,0.10661,3.1854,0.59697,0.10264779510880032,0.85736,10.004,6.4851,1.5974,0.052238,0.05029655305218564,0.6986100000000001,0.40303,0.13167,0.67098,1.0522,0.037132,0.9628700000000001,0.5682086846875244,237.31,43.11600000000001,2.5769793811875044,5.6033,0.0
0.0046029,0.52812,0.043685,1.288430088,-18.305,0.0,0.0066538,0.8935299999999999,1.4128,0.47188,0.039075,0.04393107090981117,0.095398,0.0066538,0.2552,0.0066538,1.1318,0.038914,0.003257998301245753,0.084999,0.12345999999999999,0.25132,1.2003,3.6325,0.37381,40.239000000000004,9.0707,0.038942000000000004,1.4128,0.84854,0.02756370328425821,0.029220999999999997,49.273,0.044863,27.259,-0.08920800000000001,-0.06314269535673839,0.36951,0.15145999999999998,0.11024,0.5863,1.0543,0.027563999999999998,0.99529,0.7982114096804273,13.77,16.033,9.327875346626174,1.7553,0.0
-0.07748,0.45383,0.054872000000000004,1.179800384,-14.144,0.0,-0.07748,1.2035,1.4194,0.5461699999999999,-0.07748,-0.2538579994102421,-0.051413,-0.07748,-0.1608,-0.07748,0.99492,0.0,-0.054586444976750734,0.12525,0.51549,-0.1608,1.567572,4.6892,0.30018,82.51799999999999,4.4233,0.0010874,1.4194,0.67452,0.0007660983514160914,0.09366100000000001,85.24600000000001,-0.72473,28.904,-0.0045062,-0.003174721713400028,0.7934399999999999,0.30521,0.22608000000000003,0.85351,1.0541,0.048856000000000004,0.95201,0.2721130783455702,13.276,6.3199,4.650568461059598,2.218,0.0
-0.005773899999999999,0.032004000000000005,0.18302000000000002,7.332964348,95.712,0.061574000000000004,-0.0031609999999999997,30.155,0.95668,0.9650700000000001,-0.0031609999999999997,-0.09876890388701412,0.078378,-0.0031609999999999997,0.9066200000000001,-0.0031609999999999997,1.0,-0.011261,-0.006035351423673537,0.0879,0.9650700000000001,0.8249799999999999,-0.29101,4.5482,-0.015455000000000002,30.188000000000002,12.091,-0.011261,0.39186,0.9650700000000001,-0.011770916084793245,1.3359,169.85,-0.06901,78.919,-0.043438,-0.04540494209139942,6.7187,0.032004000000000005,0.08270599999999999,1.2294,1.2294,-0.045285,1.0453,0.003031904421440989,4.4247,4.1781,29.89251343582052,0.47161000000000003,0.0
0.085367,0.46383,0.31753000000000003,1.839717118,40.13,0.0,0.085367,1.156,1.2541,0.53617,0.085599,0.2257609816729696,0.12164000000000001,0.085367,0.32889,0.085367,1.3994,0.0,0.06807032931983095,0.13777999999999999,0.53409,0.32889,0.0,4.6442,0.29565,138.02,2.6445,0.011317,1.2541,0.56021,0.009024001275815326,0.50468,146.93,0.7373,42.263999999999996,-0.06718099999999999,-0.053569093373734146,1.4997999999999998,0.37813,0.37815,1.7617,1.8407,0.20265999999999998,0.81452,0.15983736501482734,10.831,3.2236,3.3165842435141353,4.1207,0.0
-0.41218,2.3649,-0.2954,0.452419464,-294.87,-1.074,-0.41218,-0.57715,0.3689,-1.3649,-0.31478,-0.7640745203447956,-0.7924899999999999,-0.41218,-0.12362000000000001,-0.41218,0.4609,-0.32108000000000003,-1.117321767416644,-1.3289,-1.3759,-0.12362000000000001,-3.2967,3.6564,6.4056,282.44,1.2923,-0.32823,0.3689,0.46033999999999997,-0.8897533206831121,0.0078817,237.26,-2.3547,91.649,-0.44091,-1.1952019517484413,0.1032,0.53945,0.77382,-1.8055,0.6089600000000001,-0.88976,2.0727,-1.3374239871052824,2.1074,5.6971,0.6838446565946799,0.48799,0.0
0.038360000000000005,0.38974000000000003,0.28534,1.969219599,-8.4639,0.16002,0.051803999999999996,1.5658,2.2331,0.61026,0.061159000000000005,0.1759646739130435,0.043525,0.051803999999999996,0.24939,0.051803999999999996,1.0437,0.056777999999999995,0.01717791411042945,0.19875,0.20149,0.21489,6.0695,3.8094,0.16512000000000002,49.365,7.3939,0.056366999999999993,2.2331,0.7045899999999999,0.025241592405176656,0.089548,90.448,0.11621,55.35,0.011385,0.005098293851596435,1.4875,0.2944,0.13525,1.4521,1.6766,0.025241,0.97685,0.15622849277357181,6.7651,10.001,7.585258152173913,5.3137,0.0
0.15342999999999998,0.41298,0.13754,1.581739251,7.2797,0.0,0.19018,1.4214,1.2457,0.58702,0.21796,0.8043478260869564,0.18203,0.19018,0.54906,0.19018,1.1639,0.21778000000000003,0.12316769687725776,0.45098,0.54003,0.46006,7.8398,4.0533,0.31196,83.321,4.4125,0.20990999999999999,1.2457,0.67237,0.16850766637232076,0.12125999999999999,101.18,1.3572,39.55,0.18120999999999998,0.14546841133499236,0.9055799999999999,0.23644,0.22663000000000003,0.93771,1.0741,0.16851,0.84921,0.3007393274505128,11.019,5.3632,5.26856707832854,1.9899,0.0
0.071099,0.56588,0.020497,1.0372612940000001,-61.146,0.0,0.090206,0.76717,1.3646,0.43412,0.10892,0.16416612069593073,0.12435999999999998,0.090206,0.2999,0.090206,1.1759,0.10825,0.05210244760369338,0.22086,0.071883,0.26614,5.7852,5.0896,0.37869,157.38,2.3192,0.090309,1.3646,0.43412,0.06617983291807122,0.090167,139.2,0.31884,63.87,0.028747,0.021066246519126485,1.0072,0.54948,0.43118999999999996,1.0095,1.0095,0.066178,0.93514,0.03777757302128453,6.1197,4.588,2.483438887675621,3.1734,0.0
0.10778,0.19844,0.56509,4.231312981,69.887,0.1373,0.11914000000000001,3.9395,1.141,0.78177,0.11914000000000001,0.6003829873009474,0.19214,0.11914000000000001,0.88307,0.11914000000000001,1.5477,0.11194000000000001,0.0944609991235758,0.18338,0.78177,0.8258,1.4004,5.4893,0.08534299999999999,90.61200000000001,4.0282,0.11194000000000001,0.9344,0.78177,0.09810692375109552,2.2107,130.0,1.0494,46.896,0.05584600000000001,0.04894478527607363,3.8476,0.19844,0.24825,3.306,3.306,0.12355,0.87645,0.025314350768128827,8.8803,4.1059,5.749848820802257,3.8569999999999998,0.0
-1.0561,1.3261,-0.9687399999999999,0.26808135899999996,-232.88,0.006412,-1.0561,-0.2459,0.91832,-0.32608000000000004,-1.0292,-0.7978996675732849,-1.0898,-1.0561,-0.75467,-1.0561,0.56942,-1.0325,-1.150034846240962,-0.64947,-0.92742,-0.75467,-38.381,3.6117,1.4299,262.69,1.3895,-0.92076,0.91832,-0.32608000000000004,-1.002657025873334,0.03557,122.32,-6.9924,29.975,-1.0878,-1.1845544036937017,0.26758000000000004,1.3236,0.7196899999999999,-0.50541,-0.50541,-1.0026,2.1297,-0.00760549558390543,6.0803,5.8598,0.693804774856452,1.4234,0.0
0.10135,0.5191399999999999,-0.049117,0.872819248,-96.303,0.0,0.12119,0.9262600000000001,1.1333,0.48086,0.14057,0.3138011393060591,0.17039,0.12119,0.37196999999999997,0.12119,1.062,0.13951,0.08942910085590752,0.16117,0.21275,0.33374000000000004,7.1987,3.9227,0.45268,123.9,2.9459,-0.0044086,1.1333,0.6138,-0.003890055589870291,0.018459,106.27,0.4313,75.387,0.067592,0.05964175416924027,0.64931,0.3862,0.33946,0.72537,0.92591,-0.0038900999999999996,0.90535,0.27646300378488553,4.8229,11.933,2.934489901605386,1.7096,0.0
0.024553,0.036547,0.63121,18.27249979,162.65,0.0,0.031361,26.362,1.1362,0.96345,0.031361,0.8581005280871206,0.067648,0.031361,2.1032,0.031361,1.2429999999999999,0.026906,0.02160975180425981,-0.025657999999999997,0.92796,1.9169,2940.8362399999996,3.1488,-0.35189000000000004,12.009,30.394000000000002,0.025449,1.1362,0.96345,0.02239834536173209,12.054,72.992,0.16846,47.893,-0.018598,-0.01636859707797923,18.271,0.036547,0.032902,2.8998,2.8998,0.022397,0.9725600000000001,3.113809746135585e-06,7.7958,13.947000000000001,31.088735053492762,3.4199,0.0
-1.5034,0.90769,-0.050605000000000004,0.9442520809999999,-26.721999999999998,-0.8651200000000001,-1.5034,0.10169,10.208,0.092308,-1.1775,-1.656292346505966,-0.13180999999999998,-1.5034,-1.4824,-1.5034,0.78527,-1.1775,-0.1472766457680251,-0.73641,-1.4325,-1.4824,-3.6139,1.7681,0.08892,29.1,12.543,-1.1773,10.208,0.092308,-0.11533111285266458,0.22459,23.357,-2.5969,18.559,-1.3354,-0.13081896551724137,0.9442500000000001,0.90769,0.079725,0.6459,0.6459,-0.11533,1.1473,2.1666594444775846e-05,17.633,137.36,11.246130286771917,71.428,0.0
0.20154,0.46868000000000004,0.22748000000000002,1.552907667,-15.821,0.55613,0.25328,1.1336,1.1603,0.53128,0.25328,0.6155192106734064,0.14065,0.25328,0.61139,0.25328,1.114,0.28181999999999996,0.17369645781263465,0.70121,0.53128,0.5009899999999999,1.6051,4.4815,0.20606,85.54299999999999,4.2669,0.28181999999999996,2.0417,0.5884699999999999,0.2428854606567267,0.12775,105.06,0.67294,62.25899999999999,0.24855,0.2142118417650607,1.3633,0.41148999999999997,0.23435999999999998,1.4716,1.63,0.13818,0.86182,0.10772097575666312,6.8026,7.1006,2.8197526063816865,5.6432,0.0
-0.01158,0.31393000000000004,0.21138,2.180210636,-32.864000000000004,-0.012156,-0.014028,2.1854,0.54819,0.68607,-0.0066688,-0.07832058511529229,0.042741,-0.014028,0.07463600000000001,-0.014028,1.1071,-0.008575200000000002,-0.02112406282493296,0.007866,0.46858999999999995,0.08243400000000001,-1.1653,5.4187,0.5726600000000001,139.06,2.6509,0.078065,0.54819,0.82089,0.14240500556376437,0.14629,242.55,-0.051539999999999996,172.72,-0.046033,-0.08397271019172185,1.2439,0.17911,0.37723,1.1256,1.3468,0.14240999999999998,0.87511,0.19651056014692384,2.4399,3.9265,3.060633130478477,0.8994,0.0
0.18157,0.32736,0.38748,2.812572564,45.71,0.51371,0.22563000000000002,1.8456,1.114,0.60417,0.22563000000000002,0.7721501659765236,0.14357999999999999,0.22563000000000002,0.92476,0.22563000000000002,1.0536,0.23359000000000002,0.16298922800718132,0.64326,0.60417,0.79019,1.2342,4.2663,0.14294,56.356,6.4767,0.23359000000000002,2.1457,0.63932,0.20968581687612206,0.11375,111.91,1.2128,28.872,0.15648,0.14046678635547574,2.0763,0.29220999999999997,0.1544,1.8863,1.996,0.10237,0.8976299999999999,0.17150801926610057,14.083,4.2444,3.8123267513089902,6.5826,0.0
0.050138999999999996,0.27812,0.21174,1.7728258380000002,-30.842,0.18089,0.062499,2.589,1.0156,0.72006,0.062499,0.22471954551991946,0.093988,0.062499,0.40253,0.062499,0.61557,0.031319,0.04936884600236314,0.22816999999999998,0.72006,0.35809,0.26705,4.7288,0.16233,86.55799999999999,4.2168,0.031319,1.247,0.72006,0.030837928318235525,0.34770999999999996,120.48,0.16937,92.13600000000001,-0.018133,-0.01785447026388342,1.7613,0.27812,0.23715,1.4115,1.4115,0.015399000000000001,0.9846,0.002527567147182221,4.0235,12.265,3.6516611534589387,2.3349,0.0
0.072912,0.42105,0.2009,1.591456945,-357.52,0.0,0.091119,1.375,1.4526,0.57895,0.09639600000000001,0.26824952896844084,0.096872,0.091119,0.33419,0.091119,1.1696,0.08284,0.050194134655101204,0.3377,0.57672,0.29095,15.697000000000001,5.3469,0.28308,89.307,4.1258,0.064282,1.4526,0.63808,0.044253063472394334,0.043649,132.11,0.29136999999999996,65.17399999999999,0.033245,0.022886548258295468,1.2839,0.33968000000000004,0.24238,1.2602,1.3889,0.044254,0.96844,0.1405475429657138,5.8047,5.2723,4.276377767310409,3.1617,0.0
0.076997,0.41618,8.9e-05,1.0002518740000002,-8.1893,0.33902,0.076997,1.4028,1.04,0.58382,0.076997,0.2341259464225986,0.047585,0.076997,0.25192,0.076997,1.1771,0.08544500000000001,0.07403557692307693,0.33902,0.58382,0.25192,0.40331,4.263,0.14276,56.658,6.4421,0.08544500000000001,2.2288,0.67113,0.08215865384615385,0.33464,36.263000000000005,1.9622,6.7603,0.05759500000000001,0.05537980769230771,0.7904100000000001,0.32887,0.15523,0.8700100000000001,1.0001,0.038461,0.96154,0.1495495186872666,56.151,12.264000000000001,3.1623437832578225,3.2835,0.0
0.28285,0.45483999999999997,0.10405,1.4422811709999999,-13.079,0.76873,0.35073000000000004,1.0248,1.171,0.46613999999999994,0.35073000000000004,0.7711063231026295,0.15474000000000002,0.35073000000000004,0.8852,0.35073000000000004,1.0085,0.35395,0.2415456874466268,0.95339,0.46613999999999994,0.7359600000000001,1.5930000000000002,5.7554,0.12007000000000001,74.717,4.8851,0.35395,2.6143,0.46613999999999994,0.30226302305721603,0.33200999999999997,57.216,1.6228,28.631,0.30206,0.25795046968403074,1.2288,0.45483999999999997,0.2047,1.0567,1.0567,0.14606,0.8539399999999999,0.16951988672930868,14.929,11.139000000000001,2.5745317034561603,5.8987,0.0
0.0070978000000000005,0.6794,0.06614199999999999,1.189353583,-30.967,-0.16655,0.0070978000000000005,0.47188,1.4532,0.3206,0.037113,0.020319486988634738,0.025128,0.0070978000000000005,0.053747,0.0070978000000000005,1.4868,0.030641,0.004884255436278558,-0.13241,-0.12897999999999998,0.053747,1.0209,3.8883,0.43943999999999994,90.061,4.0528,0.037493,1.4532,0.62671,0.025800302780071564,0.16325,90.027,0.041956,43.61600000000001,0.0012226,0.0008413157170382603,0.6115,0.34931,0.24674000000000001,0.5484600000000001,1.0721,0.025800999999999998,0.9952700000000001,1.0296007485963816,8.5901,7.6784,4.1602015401792105,2.4859999999999998,0.0
0.0060674,0.78822,0.18007,1.2284,-48327.0,0.0,0.0060674,0.26866999999999996,5.3858,0.21178000000000002,0.007741800000000001,0.007697597117556011,0.00403,0.0060674,0.027536,0.0060674,1.2982,-0.009422100000000001,0.0011265550150395484,0.06886,0.047711,0.027536,-5.627000000000001,3.6951,0.14517,53.354,6.852,-0.006505199999999999,5.3858,0.21178000000000002,-0.0012078428460024508,0.019495,64.581,0.15903,2.5783,-0.025059,-0.004652790671766498,1.2284,0.78822,0.14594000000000001,6.678999999999999,6.678999999999999,-0.0012079,1.0031,0.0,141.17,5.8876,6.832863921240262,169.86,0.0
0.15014,0.26416,0.1524,1.783108415,-8.0914,0.41795,0.18655,2.688,1.1479,0.71008,0.18655,0.7646431938353077,0.17513,0.18655,0.9360299999999999,0.18655,1.1031,0.18136,0.1307953654499521,0.52398,0.71008,0.7982,1.4745,4.7711,0.13664,72.399,5.0415,0.18136,1.4302,0.73027,0.15799285652060283,0.30376,83.31299999999999,0.8539200000000001,52.176,0.12064000000000001,0.10509626274065685,1.5005,0.24397,0.19835,1.1763,1.2098,0.12883,0.8711700000000001,0.06471101847679125,8.03,9.6413,4.7050866909865965,2.339,0.0
0.028192000000000002,0.95573,0.42135,2.143108792,12.535,-0.16721,0.036272000000000006,0.046319,2.5636,0.044269,0.090768,0.0984047748236571,0.05741,0.036272000000000006,0.15399000000000002,0.036272000000000006,1.1067,0.088676,0.01099703541894211,-0.11387,-0.10533,0.14554,1.6272,3.5406,0.3561,54.483000000000004,6.6994,0.094173,2.5636,0.62167,0.03673466999531908,0.12555999999999998,105.88,0.08395599999999999,49.633,-0.022228,-0.008670619441410517,0.8265399999999999,0.3686,0.14927,0.21075,2.9597,0.036735000000000004,0.9860899999999999,13.262802412523437,7.6344,6.2852,6.95496473141617,12.205,0.0
-0.14126,0.7769699999999999,-0.056179999999999994,0.9279287970000001,-50.295,0.0,-0.14126,0.28679,2.5056,0.22283000000000003,-0.12872999999999998,-0.18180882144741753,-0.044605,-0.14126,-0.14385,-0.14126,0.9429200000000001,-0.13066,-0.05637771392081737,-0.14467,0.19474,-0.14385,-10.425,3.2504,0.30928,107.15,3.4356,-0.14127,2.5409,0.22283000000000003,-0.05638170498084291,0.022119,102.5,-0.4749,40.674,-0.16016,-0.06392081736909323,0.9276899999999999,0.7769699999999999,0.29107,0.79805,0.79805,-0.056277999999999995,1.0506,0.0008975452138398866,8.4234,6.1693,3.2248349357118036,8.9738,1.0
0.14707,0.25299,0.69602,6.937140427999999,131.86,0.21548,0.18342,2.1033,1.1345,0.53213,0.18342,0.7250088936321594,0.10472000000000001,0.18342,0.72841,0.18342,0.84045,0.18062,0.12963420008814458,0.27976,0.53213,0.5847399999999999,1.1643,4.7621,-0.09854700000000001,59.528,6.1315,0.18062,1.7684,0.53213,0.1592066989863376,1.6856,108.38,1.1477,30.15,0.17975,0.15843984133979727,3.7511,0.25299,0.16309,10.437999999999999,10.437999999999999,0.11853,0.8814700000000001,0.40381109879164867,13.734000000000002,4.4617,4.484366971026523,34.519,0.0
0.030909,0.35245,0.43218,3.0654929980000003,19.333,0.61259,0.030909,1.8373,1.642,0.64755,0.045157,0.14772032116230163,0.037071,0.030909,0.17271,0.030909,0.76069,0.044907,0.018823995127892814,0.24078000000000002,0.64349,0.17271,3.1518,3.3915,0.16643,47.632,7.662999999999999,0.038599,1.642,0.79,0.023507308160779537,0.4254,122.79,0.09149299999999999,76.905,0.014944999999999998,0.009101705237515223,1.8199,0.20924,0.1305,1.8059,2.2031,0.023507,0.9814200000000001,0.22115666743880785,4.8604,7.6524,7.847447906709998,4.5791,0.0
0.11288,0.05550700000000001,0.40879,9.764380962999999,51.855,0.0,0.11288,17.016,0.5382,0.9444899999999999,0.11409000000000001,2.419980705327473,0.21059,0.11288,2.0418,0.11288,1.4304,0.0,0.2097361575622445,0.20182,0.20969000000000002,2.0418,0.0,3.3225,-0.034548,54.828,6.6571,0.011249,0.5382,0.9444899999999999,0.020901151988108508,2.3379,234.92,0.34293,386.93,-0.00045211,-0.0008400408769973988,8.205,0.046645,0.15020999999999998,1.7344,1.7344,0.42303,0.5836,0.009386017850903589,1.635,31.278000000000002,11.538214170865045,0.98831,0.0
0.19422999999999999,0.8711899999999999,0.12880999999999998,1.1479,2.9725,-0.072739,0.19422999999999999,0.14785,15.440999999999999,0.12880999999999998,0.27399,0.22294792180810158,0.012865999999999999,0.19422999999999999,0.22804000000000002,0.19422999999999999,0.9817,0.26859,0.012578848520173564,0.28681999999999996,0.12130999999999999,0.22804000000000002,3.3677,2.2221,0.026742000000000002,20.379,17.912,-0.16310999999999998,15.88,0.12880999999999998,-0.010563435010685835,0.5260199999999999,12.805,0.8123999999999999,0.0,0.26415,0.01710705265203031,1.1479,0.8711899999999999,0.05583,0.751578,0.861782,-0.010485,0.017107,1.4946340227643363e-15,155.9654,28.503,17.724032645002815,124.89320000000001,1.0
0.15100999999999998,0.098084,0.6826300000000001,8.352528592999999,108.67,0.45898999999999995,0.1904,9.1671,1.1591,0.89915,0.1904,1.9868931836206538,0.13448,0.1904,2.3492,0.1904,1.2595,0.21473000000000003,0.13028211543438872,0.5753199999999999,0.89915,1.9477,1.4527,4.4833,-0.013634,23.662,15.425999999999998,0.21473000000000003,1.7196,0.9014,0.18525580191527916,1.2839,139.62,0.61168,60.96,0.17471,0.15072901389008714,7.936600000000001,0.095828,0.064827,4.0585,4.0687,0.13725,0.86275,0.005585274981927314,6.94,4.194,12.095629669825103,7.7337,0.0
